id,tanggal,teks,label
7.21912195462799E+017,@dhanioliver kamu bisa meminta foto copy kartu tersebut ke guru kamu dan membawanya saat ujian,1,
7.21911864968385E+017,@aryafrd kamu bisa mendaftar hari ini untuk ujian masuk gelombang 2 yg diadakan sktr tgl 5 juni. Pndftr dibuka 18 april-2 juni,1,
7.21911646663258E+017,@UnivPertamina Yang bandung belum di upload hasilnya ya min?,1,
7.2191149010244E+017,@hilwahfidaaa hasilnya bisa kamu lihat di http://universitaapertamina.ac.id atau http://nurulfikri.co,1,
7.21911056616915E+017,@dhanioliver kamu laporkan ke panitia saja saat ujian nanti dengan melampirkan dokumen foto copy dan asli rapor,1,
7.21910376330166E+017,@ilhammuzakki bila masih menemukan masalah dalam pembayaran contact Ita: 081219728373,1,
7.21909903867032E+017,@Alvin_Aee iya bawa kartu UN saja,1,
7.21909613591863E+017,@UnivPertamina maaf ka maksud saya apa saya masih bisa bayar pendaftaran hari ini ?,1,
7.21908522976293E+017,@UnivPertamina ka maaf apa saya masih bayar test hari ini? Dan login,1,
7.21908184227578E+017,@UnivPertamina hasil TO nya dmn ya min? Ko di web gaada?,1,
7.21906423173501E+017,@iman_agung hasilnya bisa dilihat di http://universitaspertamina.ac.id atau http://nurulfikri.co,1,
7.21904558847316E+017,@UnivPertamina oh oke. Iya saya lewat mandiri masih bermasalah,0,
7.21904180445589E+017,@ilhammuzakki bisa lewat mandiri juga. Tapi disarankan untuk menggunakan BNI karena mandiri sering ada mslh,1,
7.21903964887757E+017,@dhanioliver Tidak mslh bila ada kesalahan data. Nanti kamu bisa memperbaikinya saat daftar ulang bila lulus,1,
7.21903268629057E+017,@UnivPertamina karena masih mendapat kendala dalam pembayarannya,1,
7.21902783281037E+017,@UnivPertamina bisa minta nomor telpon univ pertamina nya tidak? Mau nanya beberapa hal soal pendaftaran,1,
7.2190057427531E+017,@UnivPertamina kalau belum lulus berarti hanya membawa kartu UN,1,
7.21899664702714E+017,@AneuNF Apakah sampai skrg kamu masih belum mendapatkan login?,1,
7.21899500713828E+017,@raftison Apakah sampai skrg kamu belum mendapatkan login? Bisa diinfokan email kamu?,1,
7.21899335756034E+017,@shitacyn Apakah sampai skrg kamu belum mendapatkan login?,1,
7.21899119107662E+017,@Aftanur kamu bisa pilih Teknik Elektro yang sejalan dengan bidang kamu saat SMK. Namun bisa memilih teknik perminyakan untuk pilihan k2 :),1,
7.21898548359377E+017,"@Alvin_Aee Kartu ujian, kartu identitas, kartu UN/ijazah/surat keterangan lulus, alat tulis",1,
7.21898388862558E+017,"@dithaarr Kartu ujian, kartu identitas, kartu UN/ijazah/surat keterangan lulus, alat tulis",1,
7.21896626080461E+017,@Aftanur apakah sampai skg kamu masih belum mendapatka login?,1,
7.21896300766061E+017,@dhanioliver tidak masalah :),1,
7.21896062588355E+017,@AyaRmdhni Hasil TO bisa dilihat di http://universitaspertamina.ac.id dan http://nurulfikri.co,1,
7.21895660090315E+017,@UnivPertamina jadi hanya bisa lewat BNI untuk hari ini?,1,
7.21895520940102E+017,@AneuNF Apakah kamu masih belum mendapatkan login? Pengisian biodata masih ditunggu hingga tgl 20 April,1,
7.21895254555669E+017,@Nostraetate apakah hingga skrg kamu blm mendapatkan login?,1,
7.21894783308816E+017,@NadraFautia hasilnya bisa kamu lihat di http://universitaspertamina.ac.id atau http://nurulfikri.co,1,
7.21894607865315E+017,@Nostraetate apakah hingga skrg kamu blm mendapatkan login? Bisa diinfokan email kamu?,1,
7.21894356232213E+017,@prasetyoabie apakah hingga skrg kamu blm mendapatkan login? Bisa diinfokan email kamu?,1,
7.21894006758597E+017,@rftays_ Tidak masalah kalau begitu. Apakah kamu sudah mendapatkan login?,1,
7.21893750167843E+017,@Ilham_Sn apakah sampai skrg kamu masih belum mendapatkan login?,1,
7.21893233257656E+017,@writeseringgila kamu bisa lihat di http://universitaspertamina.ac.id atau http://nurulfikri.co,1,
7.21893093025264E+017,@AneuNF ditunggu saja. Pengisian biodata masih ditunggu hingga 20 April :),1,
7.21892570389828E+017,@Rheza_Amali apakah kamu msh blm dpt login? Bisa diinfokan email kamu?,1,
7.21892304399704E+017,"@aryafrd Utk beasiswa kamu perlu mendaftar seperti biasa. Setelah membayar uang pndftrn ; mendapatkan login, kamu bisa memilih opsi beasiswa",1,
7.21891198021972E+017,@ilhammuzakki jatuh tempo pembayaran bisa kamu lakukan hari ini dan pengisian biodata ditunggu hingga 20 April :),1,
7.21890544524206E+017,@iman_agung karena TO sudah berakhir kamu tidak lagi bisa menemukan informasinya di website :),1,
7.21890209957151E+017,@kopral_andalas contact person #UniversitasPertamina Ita: 081219728373 atau waskito: 081316305854,1,
7.2188963679293E+017,@kopral_andalas pendaftaran gel 2 dibuka pada 18 April - 2 juni. Info lbh lanjut bisa kamu temukan di http://universitaspertamina.ac.id,1,
7.21888392120676E+017,@UnivPertamina berkasnya apa aja min? Apakah hanya kartu UN?,1,
7.21887846089363E+017,@Alvin_Aee pendaftaran hanya cetak kartu. Saat pelaksanaan ujian kamu akan diminta untuk membawa sejumlah berkas,1,
7.21877531100512E+017,@UnivPertamina sedangkan saya sudah melakukan registrasi dan pembayaran. mohon bantuannya. email saya : mjadriansyah@yahoo.com terima kasih,1,
7.21877268692279E+017,@UnivPertamina mohon informasi untuk contact yang bisa di hubungi. karena saya belum mendapatkan username dan pasword untuk log in.,1,
7.21755388765311E+017,@UnivPertamina hasil TO yang di Sby belum disubmit ke website kah min? Aku cari nilaiku belum keluar. Kapan disubmit?,1,
7.21747410897084E+017,"@UnivPertamina min kok saya gabisa buka pdf yang untuk dicetaknya ya, invalid gitu, kenapa nih min?",0,
7.21731393307283E+017,"@UnivPertamina Selamat malam, saya sudah melakukan pembayaran pendaftaran, namun blm mendapatkan email untuk login? ",1,
7.2172635219431E+017,@UnivPertamina thanks ya min udah masuk nih,1,
7.21714301958906E+017,@UnivPertamina ini harus mengisi apa saja? tidak bisa di log out dlu kan?,1,
7.21681350848152E+017,"@UnivPertamina saya mau bertanya, untuk smk jurusan teknik ketenaga listrikan apakah bisa mendaftar ke jurusan teknik perminyakan?",1,
7.21660643124781E+017,"saya sudah melakukan transaksi pembayaran tetapi belum ada konfirmasi selanjutnya, mohon bantuannya . trims @UnivPertamina",1,
7.21647631055737E+017,"@UnivPertamina ohiya, mslhnya smpe skrng blm dpt konfirmasinya trs msh ada reminder nya",1,
7.21642230247661E+017,"@UnivPertamina Sore kak. Kak, saya mau nanya. Hasil TryOut SBMPTN yang diadakan di Medan tadi, dimana saya bisa lihat ya kak ?",1,
7.21640466161099E+017,"@UnivPertamina belum, saya belum menerima email konfirmasi pembayaran dan informasi akun login",1,
7.21637816912843E+017,@UnivPertamina rhezaamali@gmail.com Mohon bantuannya ya min,1,
7.21631045204845E+017,@Yhozua_NOS boleh diinfokan alamat email kamu?,1,
7.21630841256808E+017,@Rheza_Amali bisa infokan alamat email kamu?,1,
7.21630643663188E+017,@aryafrd kamu bisa membayar via atm. Informasi pembayaran bisa dilihat di http://pendaftaran.universitaspertamina.ac.id di bagian informasi,1,
7.21630638697087E+017,"@UnivPertamina saya sudah bayar tapi belum bisa Login Password Pertamina untuk meMasukkan Bio Data , Mohon penjelasannya ??",1,
7.21625600520131E+017,@prasetyoabienu1 apakah kamu sudah mendapatkan login?,1,
7.21625436980031E+017,@rftays_ pembayaran hanya bisa dilakukan via BNI dan Mandiri :),1,
7.21625281463628E+017,@nubie_minecraft baik jovan. Bisa infokan alamat email kamu?,1,
7.21625055461945E+017,@dindameliaver baik Dina. Bisa tolong kirimkan alamat email kamu?,1,
7.21624917976986E+017,@AneuNF kamu tetap harus mengisi data diri setelah login diterima meskipun sudah lewat tgl 17 :),1,
7.21624519329194E+017,@Ocky_Leonardo Tidak apa Ocky. Kamu bisa mengganti fotonya dengan menempel pas foto kamu di atas foto yg si print itu. Sukses ya!,1,
7.21624180437836E+017,"@UnivPertamina msh blm ada, jd gmna?",1,
7.21615321493217E+017,"@UnivPertamina min saya(rhezaamali@gmail.com) udah bayar u/ pmb via mandiri, tp belum ada email msk u/ kelanjutannya ",0,
7.2160554240213E+017,@univPertamina ka maaf untuk beasiswa syaratnya apa aja ya? Terus apa bisa masuk univ pertamina dengan bidik misi?,1,
7.21595505814299E+017,"@UnivPertamina ka maaf untuk beasiswanya syarat untuk mendapatkannya gimana ya?dan syaratnya apa ,dan apa bisa saya masuk dengan bidik misi?",1,
7.21591205704765E+017,@UnivPertamina email saya : jovan.nur@hotmail.com,1,
7.21585755768824E+017,@UnivPertamina jadi min kalau misalnya hari ini belum bisa bayar saja? Saya ttp bisa bayar dan daftar stlh tanggal 17 kan?,1,
7.21583771321938E+017,@UnivPertamina email saya prasetioabinusa@yahoo.co.id ditunggu konfirmasinya. Terimakasih,1,
7.21582828434039E+017,@UnivPertamina kapan Min ??? Aku cari di website engga ada Pengumuman TO,1,
7.21581777010037E+017,@UnivPertamina @UnivPertamina apakah pendaftaran ini nantinya mengirim berkas2 apa hanya cetak kartu min?,1,
7.21577582320193E+017,Wakil Rektor 3 #UniversitasPertamina Budi Soetjipto menjawab berbagai pertanyaan media lokal Surabaya di Edufair UP.,1,
7.2157724470811E+017,@nubie_minecraft kalau bisa diinfokan email kamu apa? Terima kasih,1,
7.21577091678908E+017,@nubie_minecraft Moholn maaf Jonas mmang ada sedikit gangguan dan akan segera kami tangani. Data kamu sdah diterima & kamu ttp bs ikut ujian,1,
7.21576095363928E+017,@UnivPertamina Sy sdh mengirim ke Rek Mandiri tgl 15-4-2016 utk pendaftaran Prasetyo Abienusa No Booking 161091671 ,1,
7.21574586429497E+017,min kalo pembayaran melalui bri apa bisa diterima? @UnivPertamina,1,
7.21572787165352E+017,Setelah TRY OUT di lanjut seminar pengenalan @UnivPertamina yg berdiri 1 Februari lalu via @KotaBalikpapan,1,
7.2156312694503E+017,#EventBPN Informasi lebih lanjut seputar jadwal pendaftaran @UnivPertamina klik http://www.universitaspertamina.ac.id/pendaftaran,1,
7.21562838758662E+017,#EventBPN Pendaftaran @UnivPertamina dibagi menjadi 2 gelombang. Gelombang 1 terakhir hari ini (17/04). Gelombang 2 mulai 18 April-2 Juni,1,
7.21562344103346E+017,... Keunggulan @UnivPertamina: 3. Membentuk karakter dan sikap profesional 4. Beberapa fasilitas olahraga berstandar internasional,2,
7.21561895732269E+017,"#EventBPN Beberapa keunggulan @UnivPertamina: 1. Dekat dengan industri 2. Learning skills, soft skills, and leadership skills ...",2,
7.2156113233956E+017,"#EventBPN @UnivPertamina memiliki 6 fakultas yg terdiri dari 15 program studi, dengan komposisi 11 prodi jurusan IPA dan 4 prodi jurusan IPS",1,
7.21560678096474E+017,@UnivPertamina kapan tryout untuk daerah cirebon n tlg no telp univpertamina n contact personnya,1,
7.21560311313007E+017,@UnivPertamina tlg dong infonya bagai mana kali mau daftar di univpertamina dan kapan buka n tutupnya.,1,
7.21560212595806E+017,"#EventBPN Lanjut, seminar pengenalan @UnivPertamina. Univ berdiri pada 1 Februari lalu ",1,
7.21559403262927E+017,"@UnivPertamina min, saya sudah bayar PMB, tetapi belum dapet kode login,kode booking saya : 1610911456",1,
7.21555961693889E+017,@UnivPertamina apakah pendaftaran ini nantinya mengirim berkas2 apa hanya cetak kartu min?,1,
7.21553984708698E+017,@UnivPertamina aneunurfaidah@rocketmail.com jd saya bisa ikut ujian tanpa mengisi data?,1,
7.2155172082894E+017,@UnivPertamina min temen saya nanya untuk daftar dengan beasiswa prestasi gimana ya.? Mohon infonya sekarang karna waktu mepet,1,
7.21546871454315E+017,@UnivPertamina oke segera semoga saya bisa cetak kartu min,1,
7.21546827976184E+017,Wakil rektor 3 #UniversitasPertamina menjawab sejumlah pertanyaan para wartawan lokal di Edufair UP Surabaya,1,
7.21545838334325E+017,@Alvin_Aee Baik Alvin akan segera kami tindaklanjuti. Kamu tetap bisa ikut ujian meskipun login dan pengisian data dilakukan stlh tgl 17.,1,
7.21544404482195E+017,@fadillaputri97 pembayaran bisa dilakukan pada hari ini untuk mengikuti ujian tgl 24 April,1,
7.21543878679994E+017,@RidwanMuliawan baik akan kami tindaklanjuti. Kamu tetap bisa ikut ujian meskipun login dan pengisian data baru dilakukan stlh tgl 17,1,
7.21541955876835E+017,"@UnivPertamina selamat pagi, saya sudah melakukan transfer untuk PMB universitas pertamina, tetapi email konfirmasi belum ada. mohon dibantu",1,
7.21541261065216E+017,@AneuNF Bisa tolong infokan alamat email kamu?,1,
7.21541135982678E+017,@AneuNF Mohon maaf Ane memang ada sedikit gangguan. Login akan segera dikirim. Data kamu sudah direkam dan akan ttp bisa ikut ujian.,1,
7.21540839789343E+017,Wakil rektor III #UniversitasPertamina memberikan wejangan inspiratif bagi peserta TO Edufair UP di Surabaya,1,
7.21540200074125E+017,@UnivPertamina saya punya bukti ini tapi kenapa saya mendapat email kalau saya belum membayar?Mohon ditangani segera ,0,
7.21539841352053E+017,"@UnivPertamina saya sudah membayar tapi blm dpt konfirmasi untuk login, mohon bantuannya",0,
7.21539088747135E+017,@UnivPertamina saya sudah membayar tadi malam via atm mandiri tapi saya kok mendapat email seperti ini? ,0,
7.21538584558174E+017,Wakil Rektor III #UniversitasPertamina Budi Soetjipto berikan wejangan inspiratif bagi peserta TO di Edufair UP Sby,1,
7.21537651082273E+017,@UnivPertamina min bisa bsok apa hari ini trakhir bayar pndaftarannya?,1,
7.2153764726546E+017,@UnivPertamina ini alamat email saya : Alvinarif70@yahoo.com,1,
7.21537158729695E+017,Semangat ujian buat kamu peserta TO SBMPTN di Edufair #UniversitasPertamina Medan!,1,
7.21537141247861E+017,@UnivPertamina oke terimakasih kak,1,
7.21535987789095E+017,@suci_witri ujian masuk gel 1 akan diadakan di jakarta. Dan di gel 2 diadakan di bbrp kota. Info lbh lanjut di http://universitaspertamina.ac.id,1,
7.21535542769242E+017,@UnivPertamina ridwan.muliawan@yahoo.com,1,
7.21535536272249E+017,@ilhammuzakki baik akan segera kami kabarkan,1,
7.21535320131408E+017,@iman_agung pengumuman TO akan ditayangkan di http://universitaspertamina.ac.id,1,
7.21534485255205E+017,Saya sudah bayar tp blm ada konfirmasi untuk login mohon dibantu @UnivPertamina,1,
7.21534380632445E+017,"Sekarang TRY OUT SMBPT @univpertamina di benua parta Teliti ya, waktunya sampe jam 12 kok via @KotaBalikpapan",1,
7.2153404621226E+017,@Alvin_Aee Bisa tolong diinfokan alamat email kamu? Terima kasih,1,
7.21533910367089E+017,@Alvin_Aee Mohon maaf Alvin memang ada sedikit gangguan. Login akan segera dikirim. Data kamu sudah direkam dan akan ttp bisa ikut ujian.,1,
7.21533747816899E+017,@monicapnjtan untuk gel 1 ujian hanya dilakukan di Jkt. Tapi di gel 2 akan ada ujian di berbagai kota. Infrms lbh lnjt di website kami :),1,
7.21533663695937E+017,"@UnivPertamina min saya udah bisa login, tapi kok ini fotonya ngeblur ya pas di PDFnya? Padahal udah sesuai kriteria pas saya input data",0,
7.21533555520643E+017,*HARI INI* TRY OUT SBMPTN gratis & Edufair @UnivPertamina Gd Banua Patra 17April. Daftar di http://tryout.universitaspertamina.ac.id,1,
7.21533363979301E+017,*NOW* Booth informasi Edufair @UnivPertamina di Gelora Banua Patra Balikpapan diserbu pengunjung! Ayo ikut datang! ,1,
7.21533251676819E+017,@tifannoyy Baik akan kami cek :),1,
7.21533054464856E+017,@DyHamsya tidak masalah Dyhamsya. Kamu bisa menempelkan pas foto kamu yang benar di atas foto yang salah :),1,
7.21532730509386E+017,@amnhisna untuk gelombang 1 belum ada mekanisme penerimaan bidikmisi. Akan dilakukan di gel 2 :),1,
7.21532598309167E+017,@UnivPertamina saya sudah bayar min ,1,
7.21532520286716E+017,@yantiherlanti kalau bisa tolong diinfokan emailnya?,1,
7.21532419862434E+017,@yantiherlanti Mohon maaf ibu Yanti memang ada sedikit gangguan. Login akan segera dikirim. Data sudah direkam dan akan ttp bisa ikut ujian.,1,
7.21532332537029E+017,@UnivPertamina min tolong jangan buat kita panik saya belum dapat konfirmasi email dan belum bisa login,1,
7.21532090819306E+017,@fashisaydatina Kalau bisa tolong diinfokan alamat emailnya?,1,
7.21531811378008E+017,@fashisaydatina Mohon maaf Fashisay mmng ada sedikit gangguan. Login akan sgr dikirim. Data kamu sudah direkam dan akan ttp bisa ikut ujian.,1,
7.21531354370822E+017,@dylanhariss Kalau bisa diinfokan alamat email kamu?,1,
7.2153113372944E+017,"@UnivPertamina ohh okee makasih min, oya mau tanya jg pembayaran pndaftaran msih bsa bsok apa hari ini trakhir?",1,
7.21531050682294E+017,@dylanhariss Mohon maaf dylan memang ada sedikit gangguan. Login akan segera dikirim. Data kamu sudah direkam dan akan ttp bisa ikut ujian.,1,
7.21530906645672E+017,@dimaspangestu18 ngak papa. Mohon maaf atas ketidaknyamanannya ya,1,
7.21530767143149E+017,@RidwanMuliawan Kalau bisa diinfokan alamat email kamu?,1,
7.21530659299156E+017,@RidwanMuliawan Mohon maaf Ridwan memang ada gangguan. Login akan segera dikirim. Data kamu sudah direkam dan akan ttp bisa ikut ujian.,1,
7.21530467959202E+017,@VickySultan kalau boleh diinfokan email kamu?,1,
7.21530312694477E+017,@VickySultan Mohon maaf Vicky memang ada sedikit gangguan. Login akan segera dikirim. Data kamu sudah direkam dan akan ttp bisa ikut ujian.,1,
7.21529560982905E+017,@UnivPertamina min apakah yang sudah bayar tapi belum dapat konfirmasi email bisa ikut tes?,1,
7.21529541286494E+017,@Amiruls_ Baik. Akan segera kami kabarkan :),1,
7.21529248138146E+017,Wakil Rektor #UniversitasPertamina Ichsan SP memberikan wejangan inspiratif buat peserta Edufair UP Medan. UP!UP!UP!,1,
7.21528713360216E+017,Peserta TO SBMPTN di Edufair #UniversitasPertamina Medan memadati Aula Martabe Medan. Sukses ya!,1,
7.21527142396199E+017,"#EventBPN Now, Education Fair 2016 @UnivPertamina di gedung Banua Patra ",1,
7.21527120262893E+017,@UnivPertamina mohon segera ditangani konfirmasi email saya min,1,
7.21526965455311E+017,Antrian Peserta TO SBMPTN di Edufair #UniversitasPertamina Bandung mengular. Sukses ya!,1,
7.21525823803494E+017,@UnivPertamina min saya belum mendapat konfirmasi email dari semalam bagaimana saya bisa login? Saya sudah membayar juga min,0,
7.21525536288145E+017,@UnivPertamina @UnivPertamina saya sudah membayar tapi belum dapat konfirmasi email apakah bisa ikut tes nanti? Bagaimana ini?,1,
7.21524470259683E+017,Booth informasi Edufair di Gelora Banua Patra Balikpapan diserbu pengunjung! Ayo ikut datang!,1,
7.21523842502435E+017,"Edufair #UniversitasPertamina di Surabaya, Medan, Bandung, dan Balikpapan dimulai! Ayo datang dan puaskan rasa penasaranmu tentang UP!",1,
7.21522972138148E+017,"@fadillaputri97 Tes TPA antara lain meliputi verbal, figural, numerik :)",1,
7.21517944795197E+017,"@UnivPertamina oh oke min, ditunggu kabar perbaikannya segera. Terima kasih",1,
7.21490968705241E+017,@UnivPertamina saya sudah membayar tapi belum dapat konfirmasi email apakah bisa ikut tes nanti? Bagaimana ini?,0,
7.21479955763212E+017,"@UnivPertamina ga bisa DM min, harus di follback dulu.",1,
7.21365099668091E+017,@UnivPertamina saya sudah membayar atm mandiri tapi saya belum mendapat nomor beserta password untuk login gimana ini? Mohon segera kirim,1,
